id,ext_path,geo
350305,"福建省 莆田市 秀屿区","119.092607 25.316141"
350322,"福建省 莆田市 仙游县","118.694331 25.356529"
3504,"福建省 三明市","117.635001 26.265444"
350402,"福建省 三明市 梅列区","117.63687 26.269208"
350403,"福建省 三明市 三元区","117.607418 26.234191"
350421,"福建省 三明市 明溪县","117.201845 26.357375"
350423,"福建省 三明市 清流县","116.815821 26.17761"
350424,"福建省 三明市 宁化县","116.659725 26.259932"
350425,"福建省 三明市 大田县","117.849355 25.690803"
350426,"福建省 三明市 尤溪县","118.188577 26.169261"
350427,"福建省 三明市 沙县","117.789095 26.397361"
350428,"福建省 三明市 将乐县","117.473558 26.728667"
350429,"福建省 三明市 泰宁县","117.177522 26.897995"
350430,"福建省 三明市 建宁县","116.845832 26.831398"
350481,"福建省 三明市 永安市","117.364447 25.974075"
3505,"福建省 泉州市","118.589421 24.908853"
350502,"福建省 泉州市 鲤城区","118.588929 24.907645"
350503,"福建省 泉州市 丰泽区","118.605147 24.896041"
350504,"福建省 泉州市 洛江区","118.670312 24.941153"
350505,"福建省 泉州市 泉港区","118.912285 25.126859"
350521,"福建省 泉州市 惠安县","118.798954 25.028718"
350524,"福建省 泉州市 安溪县","118.186014 25.056824"
350525,"福建省 泉州市 永春县","118.29503 25.320721"
350526,"福建省 泉州市 德化县","118.242986 25.489004"
350527,"福建省 泉州市 金门县","118.323221 24.436417"
350581,"福建省 泉州市 石狮市","118.628402 24.731978"
350582,"福建省 泉州市 晋江市","118.577338 24.807322"
350583,"福建省 泉州市 南安市","118.387031 24.959494"
3506,"福建省 漳州市","117.661801 24.510897"
350602,"福建省 漳州市 芗城区","117.656461 24.509955"
350603,"福建省 漳州市 龙文区","117.671387 24.515656"
350622,"福建省 漳州市 云霄县","117.340946 23.950486"
350623,"福建省 漳州市 漳浦县","117.614023 24.117907"
350624,"福建省 漳州市 诏安县","117.176083 23.710834"
350625,"福建省 漳州市 长泰县","117.755913 24.621475"
350626,"福建省 漳州市 东山县","117.427679 23.702845"
350627,"福建省 漳州市 南靖县","117.365462 24.516425"
350628,"福建省 漳州市 平和县","117.313549 24.366158"
350629,"福建省 漳州市 华安县","117.53631 25.001416"
350681,"福建省 漳州市 龙海市","117.817292 24.445341"
3507,"福建省 南平市","118.178459 26.635627"
350702,"福建省 南平市 延平区","118.178918 26.636079"
350703,"福建省 南平市 建阳区","118.12267 27.332067"
350721,"福建省 南平市 顺昌县","117.80771 26.792851"
350722,"福建省 南平市 浦城县","118.536822 27.920412"
350723,"福建省 南平市 光泽县","117.337897 27.542803"
350724,"福建省 南平市 松溪县","118.783491 27.525785"
350725,"福建省 南平市 政和县","118.858661 27.365398"
350781,"福建省 南平市 邵武市","117.491544 27.337952"
350782,"福建省 南平市 武夷山市","118.032796 27.751733"
350783,"福建省 南平市 建瓯市","118.321765 27.03502"
3508,"福建省 龙岩市","117.02978 25.091603"
350802,"福建省 龙岩市 新罗区","117.030721 25.0918"
350803,"福建省 龙岩市 永定区","116.732691 24.720442"
350821,"福建省 龙岩市 长汀县","116.361007 25.842278"
350823,"福建省 龙岩市 上杭县","116.424774 25.050019"
350824,"福建省 龙岩市 武平县","116.100928 25.08865"
350825,"福建省 龙岩市 连城县","116.756687 25.708506"
350881,"福建省 龙岩市 漳平市","117.42073 25.291597"
3509,"福建省 宁德市","119.527082 26.65924"
350902,"福建省 宁德市 蕉城区","119.527225 26.659253"
350921,"福建省 宁德市 霞浦县","120.005214 26.882068"
350922,"福建省 宁德市 古田县","118.743156 26.577491"
350923,"福建省 宁德市 屏南县","118.987544 26.910826"
350924,"福建省 宁德市 寿宁县","119.506733 27.457798"
350925,"福建省 宁德市 周宁县","119.338239 27.103106"
350926,"福建省 宁德市 柘荣县","119.898226 27.236163"
350981,"福建省 宁德市 福安市","119.650798 27.084246"
350982,"福建省 宁德市 福鼎市","120.219761 27.318884"
36,"江西省","115.892151 28.676493"
3601,"江西省 南昌市","115.892151 28.676493"
360102,"江西省 南昌市 东湖区","115.889675 28.682988"
360103,"江西省 南昌市 西湖区","115.91065 28.662901"
360104,"江西省 南昌市 青云谱区","115.907292 28.635724"
360105,"江西省 南昌市 湾里区","115.731324 28.714803"
360111,"江西省 南昌市 青山湖区","115.949044 28.689292"
360112,"江西省 南昌市 新建区","115.820806 28.690788"
360121,"江西省 南昌市 南昌县","115.942465 28.543781"
360123,"江西省 南昌市 安义县","115.553109 28.841334"
360124,"江西省 南昌市 进贤县","116.267671 28.365681"
3602,"江西省 景德镇市","117.214664 29.29256"
360202,"江西省 景德镇市 昌江区","117.195023 29.288465"
360203,"江西省 景德镇市 珠山区","117.214814 29.292812"
360222,"江西省 景德镇市 浮梁县","117.217611 29.352251"
360281,"江西省 景德镇市 乐平市","117.129376 28.967361"
3603,"江西省 萍乡市","113.852186 27.622946"
360302,"江西省 萍乡市 安源区","113.855044 27.625826"
360313,"江西省 萍乡市 湘东区","113.7456 27.639319"
360321,"江西省 萍乡市 莲花县","113.955582 27.127807"
360322,"江西省 萍乡市 上栗县","113.800525 27.877041"
360323,"江西省 萍乡市 芦溪县","114.041206 27.633633"
3604,"江西省 九江市","115.992811 29.712034"
360402,"江西省 九江市 濂溪区","115.99012 29.676175"
360403,"江西省 九江市 浔阳区","115.995947 29.72465"
360404,"江西省 九江市 柴桑区","115.892977 29.610264"
360423,"江西省 九江市 武宁县","115.105646 29.260182"
360424,"江西省 九江市 修水县","114.573428 29.032729"
360425,"江西省 九江市 永修县","115.809055 29.018212"
360426,"江西省 九江市 德安县","115.762611 29.327474"
360428,"江西省 九江市 都昌县","116.205114 29.275105"
360429,"江西省 九江市 湖口县","116.244313 29.7263"
360430,"江西省 九江市 彭泽县","116.55584 29.898865"
360481,"江西省 九江市 瑞昌市","115.669081 29.676599"
360482,"江西省 九江市 共青城市","115.805712 29.247884"
360483,"江西省 九江市 庐山市","116.043743 29.456169"
3605,"江西省 新余市","114.930835 27.810834"
360502,"江西省 新余市 渝水区","114.923923 27.819171"
360521,"江西省 新余市 分宜县","114.675262 27.811301"
3606,"江西省 鹰潭市","117.033838 28.238638"
360602,"江西省 鹰潭市 月湖区","117.034112 28.239076"
360603,"江西省 鹰潭市 余江区","116.822763 28.206177"
360681,"江西省 鹰潭市 贵溪市","117.212103 28.283693"
3607,"江西省 赣州市","114.940278 25.85097"
360702,"江西省 赣州市 章贡区","114.93872 25.851367"
360703,"江西省 赣州市 南康区","114.756933 25.661721"
360704,"江西省 赣州市 赣县区","115.018461 25.865432"
360722,"江西省 赣州市 信丰县","114.930893 25.38023"
360723,"江西省 赣州市 大余县","114.362243 25.395937"
360724,"江西省 赣州市 上犹县","114.540537 25.794284"
360725,"江西省 赣州市 崇义县","114.307348 25.687911"
360726,"江西省 赣州市 安远县","115.392328 25.134591"
360727,"江西省 赣州市 龙南县","114.792657 24.90476"
360728,"江西省 赣州市 定南县","115.03267 24.774277"
360729,"江西省 赣州市 全南县","114.531589 24.742651"
360730,"江西省 赣州市 宁都县","116.018782 26.472054"
360731,"江西省 赣州市 于都县","115.411198 25.955033"
360732,"江西省 赣州市 兴国县","115.351896 26.330489"
360733,"江西省 赣州市 会昌县","115.791158 25.599125"
360734,"江西省 赣州市 寻乌县","115.651399 24.954136"
360735,"江西省 赣州市 石城县","116.342249 26.326582"
360781,"江西省 赣州市 瑞金市","116.034854 25.875278"
3608,"江西省 吉安市","114.986373 27.111699"
360802,"江西省 吉安市 吉州区","114.987331 27.112367"
360803,"江西省 吉安市 青原区","115.016306 27.105879"
360821,"江西省 吉安市 吉安县","114.905117 27.040042"
360822,"江西省 吉安市 吉水县","115.134569 27.213445"
360823,"江西省 吉安市 峡江县","115.319331 27.580862"
360824,"江西省 吉安市 新干县","115.399294 27.755758"
360825,"江西省 吉安市 永丰县","115.435559 27.321087"
360826,"江西省 吉安市 泰和县","114.901393 26.790164"
360827,"江西省 吉安市 遂川县","114.51689 26.323705"
360828,"江西省 吉安市 万安县","114.784694 26.462085"
360829,"江西省 吉安市 安福县","114.61384 27.382746"
360830,"江西省 吉安市 永新县","114.242534 26.944721"
360881,"江西省 吉安市 井冈山市","114.284421 26.745919"
3609,"江西省 宜春市","114.391136 27.8043"
360902,"江西省 宜春市 袁州区","114.387379 27.800117"
360921,"江西省 宜春市 奉新县","115.389899 28.700672"
360922,"江西省 宜春市 万载县","114.449012 28.104528"
360923,"江西省 宜春市 上高县","114.932653 28.234789"
360924,"江西省 宜春市 宜丰县","114.787381 28.388289"
360925,"江西省 宜春市 靖安县","115.361744 28.86054"
360926,"江西省 宜春市 铜鼓县","114.37014 28.520956"
360981,"江西省 宜春市 丰城市","115.786005 28.191584"
360982,"江西省 宜春市 樟树市","115.543388 28.055898"
360983,"江西省 宜春市 高安市","115.381527 28.420951"
3610,"江西省 抚州市","116.358351 27.98385"
361002,"江西省 抚州市 临川区","116.361404 27.981919"
361003,"江西省 抚州市 东乡区","116.605341 28.2325"
361021,"江西省 抚州市 南城县","116.63945 27.55531"
361022,"江西省 抚州市 黎川县","116.91457 27.292561"
361023,"江西省 抚州市 南丰县","116.532994 27.210132"
361024,"江西省 抚州市 崇仁县","116.059109 27.760907"
361025,"江西省 抚州市 乐安县","115.838432 27.420101"
361026,"江西省 抚州市 宜黄县","116.223023 27.546512"
361027,"江西省 抚州市 金溪县","116.778751 27.907387"
361028,"江西省 抚州市 资溪县","117.066095 27.70653"
361030,"江西省 抚州市 广昌县","116.327291 26.838426"
3611,"江西省 上饶市","117.971185 28.44442"
361102,"江西省 上饶市 信州区","117.970522 28.445378"
361103,"江西省 上饶市 广丰区","118.189852 28.440285"
361121,"江西省 上饶市 上饶县","117.90612 28.453897"
361123,"江西省 上饶市 玉山县","118.244408 28.673479"
361124,"江西省 上饶市 铅山县","117.711906 28.310892"
361125,"江西省 上饶市 横峰县","117.608247 28.415103"
361126,"江西省 上饶市 弋阳县","117.435002 28.402391"
361127,"江西省 上饶市 余干县","116.691072 28.69173"
361128,"江西省 上饶市 鄱阳县","116.673748 28.993374"
361129,"江西省 上饶市 万年县","117.07015 28.692589"
361130,"江西省 上饶市 婺源县","117.86219 29.254015"
361181,"江西省 上饶市 德兴市","117.578732 28.945034"
37,"山东省","117.000923 36.675807"
3701,"山东省 济南市","117.000923 36.675807"
370102,"山东省 济南市 历下区","117.03862 36.664169"
370103,"山东省 济南市 市中区","116.99898 36.657354"
370104,"山东省 济南市 槐荫区","116.947921 36.668205"
370105,"山东省 济南市 天桥区","116.996086 36.693374"
370112,"山东省 济南市 历城区","117.063744 36.681744"
370113,"山东省 济南市 长清区","116.74588 36.561049"
370114,"山东省 济南市 章丘区","117.54069 36.71209"
370115,"山东省 济南市 济阳区","117.176035 36.976772"
370124,"山东省 济南市 平阴县","116.455054 36.286923"
370126,"山东省 济南市 商河县","117.156369 37.310544"
370171,"山东省 济南市 济南高新技术产业开发区","EMPTY"
3702,"山东省 青岛市","120.355173 36.082982"
370202,"山东省 青岛市 市南区","120.395966 36.070892"
370203,"山东省 青岛市 市北区","120.355026 36.083819"
370211,"山东省 青岛市 黄岛区","119.995518 35.875138"
370212,"山东省 青岛市 崂山区","120.467393 36.102569"
370213,"山东省 青岛市 李沧区","120.421236 36.160023"
370214,"山东省 青岛市 城阳区","120.389135 36.306833"
370215,"山东省 青岛市 即墨区","120.447352 36.390847"
370271,"山东省 青岛市 青岛高新技术产业开发区","EMPTY"
370281,"山东省 青岛市 胶州市","120.006202 36.285878"
370283,"山东省 青岛市 平度市","119.959012 36.788828"
370285,"山东省 青岛市 莱西市","120.526226 36.86509"
3703,"山东省 淄博市","118.047648 36.814939"
370302,"山东省 淄博市 淄川区","117.967696 36.647272"
370303,"山东省 淄博市 张店区","118.053521 36.807049"
370304,"山东省 淄博市 博山区","117.85823 36.497567"
370305,"山东省 淄博市 临淄区","118.306018 36.816657"
370306,"山东省 淄博市 周村区","117.851036 36.803699"
370321,"山东省 淄博市 桓台县","118.101556 36.959773"
370322,"山东省 淄博市 高青县","117.829839 37.169581"
370323,"山东省 淄博市 沂源县","118.166161 36.186282"
3704,"山东省 枣庄市","117.557964 34.856424"
370402,"山东省 枣庄市 市中区","117.557281 34.856651"
370403,"山东省 枣庄市 薛城区","117.265293 34.79789"
370404,"山东省 枣庄市 峄城区","117.586316 34.767713"
370405,"山东省 枣庄市 台儿庄区","117.734747 34.564815"
370406,"山东省 枣庄市 山亭区","117.458968 35.096077"
370481,"山东省 枣庄市 滕州市","117.162098 35.088498"
3705,"山东省 东营市","118.66471 37.434564"
370502,"山东省 东营市 东营区","118.507543 37.461567"
370503,"山东省 东营市 河口区","118.529613 37.886015"
370505,"山东省 东营市 垦利区","118.551314 37.588679"
370522,"山东省 东营市 利津县","118.248854 37.493365"
370523,"山东省 东营市 广饶县","118.407522 37.05161"
370571,"山东省 东营市 东营经济技术开发区","EMPTY"
370572,"山东省 东营市 东营港经济开发区","EMPTY"
3706,"山东省 烟台市","121.391382 37.539297"
370602,"山东省 烟台市 芝罘区","121.385877 37.540925"
370611,"山东省 烟台市 福山区","121.264741 37.496875"
370612,"山东省 烟台市 牟平区","121.60151 37.388356"
370613,"山东省 烟台市 莱山区","121.448866 37.473549"
370634,"山东省 烟台市 长岛县","120.738345 37.916194"
370671,"山东省 烟台市 烟台高新技术产业开发区","EMPTY"
370672,"山东省 烟台市 烟台经济技术开发区","EMPTY"
370681,"山东省 烟台市 龙口市","120.528328 37.648446"
370682,"山东省 烟台市 莱阳市","120.711151 36.977037"
370683,"山东省 烟台市 莱州市","119.942135 37.182725"
370684,"山东省 烟台市 蓬莱市","120.762689 37.811168"
370685,"山东省 烟台市 招远市","120.403142 37.364919"
370686,"山东省 烟台市 栖霞市","120.834097 37.305854"
370687,"山东省 烟台市 海阳市","121.168392 36.780657"
3707,"山东省 潍坊市","119.107078 36.70925"
370702,"山东省 潍坊市 潍城区","119.103784 36.710062"
370703,"山东省 潍坊市 寒亭区","119.207866 36.772103"
370704,"山东省 潍坊市 坊子区","119.166326 36.654616"
370705,"山东省 潍坊市 奎文区","119.137357 36.709494"
370724,"山东省 潍坊市 临朐县","118.539876 36.516371"
370725,"山东省 潍坊市 昌乐县","118.839995 36.703253"
370772,"山东省 潍坊市 潍坊滨海经济技术开发区","EMPTY"
370781,"山东省 潍坊市 青州市","118.484693 36.697855"
370782,"山东省 潍坊市 诸城市","119.403182 35.997093"
370783,"山东省 潍坊市 寿光市","118.736451 36.874411"
370784,"山东省 潍坊市 安丘市","119.206886 36.427417"
370785,"山东省 潍坊市 高密市","119.757033 36.37754"
370786,"山东省 潍坊市 昌邑市","119.394502 36.854937"
3708,"山东省 济宁市","116.587245 35.415393"
370811,"山东省 济宁市 任城区","116.595261 35.414828"
370812,"山东省 济宁市 兖州区","116.828996 35.556445"
370826,"山东省 济宁市 微山县","117.12861 34.809525"
370827,"山东省 济宁市 鱼台县","116.650023 34.997706"
370828,"山东省 济宁市 金乡县","116.310364 35.06977"
370829,"山东省 济宁市 嘉祥县","116.342885 35.398098"
370830,"山东省 济宁市 汶上县","116.487146 35.721746"
370831,"山东省 济宁市 泗水县","117.273605 35.653216"
